Anio;Codigo Dep;Nombre Dep;Codigo Mun;Municipio;Mes;Cantidad Muestras;Promedio Parametros;Promedio;Nivel de Riesgo;Cantidad Muestras Urbanas;Promedio Parametros Urbano;Promedio IRCA Urbano;Nivel Riesgo Urbano;Cantidad Muestras Rural;Promedio Parametros Rural;Promedio IRCA Rural;Nivel Riesgo Rural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;MARZO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;JUNIO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;AGOSTO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;OCTUBRE;2;14;0;Sin Riesgo;2;14;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;NOVIEMBRE;1;16;22,9007;Riesgo Medio;2;16;22,9007;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54871;VILLA CARO;DICIEMBRE;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;MAYO;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;JUNIO;1;7;0;Sin Riesgo;1;7;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;JULIO;1;7;9,3023;Riesgo Bajo;1;7;9,3023;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;OCTUBRE;1;8;0;Sin Riesgo;1;8;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;NOVIEMBRE;1;8;9,1603;Riesgo Bajo;1;8;9,1603;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54871;VILLA CARO;DICIEMBRE;1;9;0;Sin Riesgo;1;9;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;ENERO;1;9;11,194;Riesgo Bajo;1;9;11,194;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;FEBRERO;6;54;0;Sin Riesgo;6;54;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;MARZO;8;57;0;Sin Riesgo;7;55;0;Sin Riesgo;1;2;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;JUNIO;3;27;7,4627;Riesgo Bajo;3;27;7,4627;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;JULIO;3;20;0;Sin Riesgo;3;20;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;AGOSTO;9;80;8,7128;Riesgo Bajo;9;80;8,7128;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;SEPTIEMBRE;7;56;0,4264;Sin Riesgo;7;56;0,4264;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;OCTUBRE;11;73;0;Sin Riesgo;11;73;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;NOVIEMBRE;7;59;4,7619;Sin Riesgo;8;59;4,1667;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;DICIEMBRE;5;49;0,2985;Sin Riesgo;5;49;0,2985;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;MARZO;7;38;1,3086;Sin Riesgo;7;38;1,3086;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;ABRIL;9;60;3,5623;Sin Riesgo;9;60;3,5623;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;MAYO;14;98;5,1052;Riesgo Bajo;14;98;5,1052;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;JUNIO;9;58;0;Sin Riesgo;9;58;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;JULIO;3;26;3,0303;Sin Riesgo;4;26;2,2727;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;SEPTIEMBRE;2;18;4,4776;Sin Riesgo;2;18;4,4776;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;OCTUBRE;9;82;3,4826;Sin Riesgo;10;82;3,1343;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;NOVIEMBRE;15;113;12,8116;Riesgo Bajo;15;113;12,8116;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;54;NORTE DE SANTANDER;54874;VILLA DEL ROSARIO;DICIEMBRE;6;52;13,8825;Riesgo Bajo;6;52;13,8825;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;ENERO;1;5;41,958;Riesgo Alto;1;5;41,958;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;FEBRERO;2;10;13,2743;Riesgo Bajo;2;10;13,2743;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;MARZO;2;14;20,4082;Riesgo Medio;1;7;40,8163;Riesgo Alto;1;7;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;ABRIL;3;15;0;Sin Riesgo;2;10;0;Sin Riesgo;1;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;MAYO;3;15;34,965;Riesgo Medio;2;10;41,958;Riesgo Alto;1;5;20,979;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;JUNIO;2;15;52,4475;Riesgo Alto;2;10;52,4475;Riesgo Alto;1;5;41,958;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;JULIO;3;27;46,9798;Riesgo Alto;3;27;46,9798;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;AGOSTO;3;15;44,0559;Riesgo Alto;3;15;44,0559;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;SEPTIEMBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;OCTUBRE;3;15;34,965;Riesgo Medio;3;15;34,965;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;NOVIEMBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86219;COLON;DICIEMBRE;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;ENERO;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;FEBRERO;2;10;62,937;Riesgo Alto;2;10;62,937;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;MARZO;3;15;30,0699;Riesgo Medio;3;15;30,0699;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;ABRIL;3;15;27,972;Riesgo Medio;3;15;27,972;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;MAYO;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;JUNIO;3;15;6,993;Riesgo Bajo;3;15;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;JULIO;3;20;0;Sin Riesgo;4;20;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;AGOSTO;3;20;20,979;Riesgo Medio;2;10;20,979;Riesgo Medio;2;10;20,979;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;SEPTIEMBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;OCTUBRE;2;10;0;Sin Riesgo;1;5;0;Sin Riesgo;1;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;NOVIEMBRE;2;10;10,4895;Riesgo Bajo;2;10;10,4895;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86219;COLON;DICIEMBRE;2;10;41,958;Riesgo Alto;2;10;41,958;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;ENERO;1;5;0;Sin Riesgo;1;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;FEBRERO;1;5;0;Sin Riesgo;2;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;MARZO;3;21;6,8027;Riesgo Bajo;2;14;10,2041;Riesgo Bajo;1;7;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;MAYO;2;15;20,979;Riesgo Medio;3;15;13,986;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;JUNIO;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;JULIO;2;18;0;Sin Riesgo;2;18;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;AGOSTO;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;SEPTIEMBRE;3;15;0;Sin Riesgo;2;10;0;Sin Riesgo;1;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;OCTUBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;NOVIEMBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86573;LEGUIZAMO;DICIEMBRE;2;10;20,979;Riesgo Medio;1;5;20,979;Riesgo Medio;1;5;20,979;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;ENERO;2;10;10,4895;Riesgo Bajo;2;10;10,4895;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;MARZO;3;15;13,986;Riesgo Bajo;3;15;13,986;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;ABRIL;3;15;0;Sin Riesgo;2;10;0;Sin Riesgo;1;5;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;MAYO;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;JUNIO;3;15;1,3986;Sin Riesgo;3;15;1,3986;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;JULIO;3;15;13,986;Riesgo Bajo;2;10;10,4895;Riesgo Bajo;1;5;20,979;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;AGOSTO;3;15;20,979;Riesgo Medio;3;15;20,979;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;SEPTIEMBRE;3;15;0;Sin Riesgo;3;15;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;OCTUBRE;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;NOVIEMBRE;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;86;PUTUMAYO;86573;LEGUIZAMO;DICIEMBRE;2;10;0;Sin Riesgo;2;10;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;ENERO;3;15;53,613;Riesgo Alto;3;15;53,613;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;FEBRERO;6;30;32,634;Riesgo Medio;6;30;32,634;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;MARZO;7;49;36,6375;Riesgo Alto;7;49;36,6375;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;ABRIL;6;30;32,634;Riesgo Medio;6;30;32,634;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;MAYO;5;30;16,7832;Riesgo Medio;6;30;23,31;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;JUNIO;6;30;6,993;Riesgo Bajo;6;30;6,993;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;JULIO;9;81;15,6599;Riesgo Medio;8;72;12,5839;Riesgo Bajo;1;9;40,2684;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;AGOSTO;6;35;0;Sin Riesgo;7;35;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;SEPTIEMBRE;9;45;4,662;Sin Riesgo;9;45;4,662;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;OCTUBRE;9;45;18,648;Riesgo Medio;9;45;18,648;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;86;PUTUMAYO;86001;MOCOA;NOVIEMBRE;9;45;0;Sin Riesgo;9;45;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
